file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\PaperSize.java,com.structurizr.view.PaperSize$Orientation,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\documentation\DocumentationContent.java,com.structurizr.documentation.DocumentationContent,class,1,7,6,1,9,1,2,0,28,0.7777778,0.0,0.0,9,0,7,0,0,2,9,0,0,0,4,0,0,4,0,0,0,0,0,32,4,0,0,0,0,0,0,4,0,4,0,0,0,0,36,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\model\PersonTests.java,com.structurizr.model.PersonTests,class,7,7,0,7,8,2,0,25,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,35,3,14,0,14,0,0,0,0,59,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\model\ComponentTests.java,com.structurizr.model.ComponentTests,class,9,9,0,9,18,2,0,30,108,0.875,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,0,0,2,0,0,0,0,0,113,0,0,0,2,0,34,6,25,0,25,1,0,0,0,76,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\model\RelationshipTests.java,com.structurizr.model.RelationshipTests,class,8,8,0,8,14,2,0,19,0,0.0,0.0,0.0,14,0,14,0,0,0,14,0,0,0,1,0,0,1,0,0,0,0,0,81,0,0,0,0,0,43,0,15,0,15,0,0,0,0,65,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\ParallelSequenceCounter.java,com.structurizr.view.ParallelSequenceCounter,class,1,2,1,1,1,2,0,2,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\documentation\Image.java,com.structurizr.documentation.Image,class,0,1,1,0,8,1,0,0,10,0.625,0.0,0.0,8,0,4,0,0,4,8,0,0,0,3,0,0,3,0,0,0,0,0,30,3,0,0,0,0,0,0,6,0,3,0,0,0,0,17,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\CanonicalNameGenerator.java,com.structurizr.model.CanonicalNameGenerator,class,16,27,11,16,14,1,0,22,38,0.84722215,0.0,0.0,12,0,0,2,0,10,10,0,0,0,12,12,0,12,0,0,12,0,1,70,13,1,1,0,0,23,0,20,11,18,1,0,0,0,52,16,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\SoftwareSystemInstance.java,com.structurizr.model.SoftwareSystemInstance,class,7,20,13,7,9,5,0,5,14,0.625,0.0,0.0,8,0,4,0,0,4,8,0,0,0,2,0,0,2,0,0,0,0,0,34,5,0,1,0,0,0,0,2,0,2,1,0,0,0,38,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\util\Url.java,com.structurizr.util.Url,class,0,7,7,0,4,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,1,1,0,0,1,0,0,0,2,0,0,0,26,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\RelationshipStyle.java,com.structurizr.view.RelationshipStyle,class,7,12,5,7,48,2,0,21,436,0.9166667,0.0,0.0,32,0,29,0,0,3,32,0,0,0,12,2,0,12,0,0,2,0,2,170,19,0,10,0,0,1,6,18,1,12,2,0,0,0,86,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\FilterMode.java,com.structurizr.view.FilterMode,enum,0,2,2,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\DimensionsTests.java,com.structurizr.view.DimensionsTests,class,2,2,0,2,5,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,2,6,3,0,3,1,0,0,0,30,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\CustomElement.java,com.structurizr.model.CustomElement,class,9,26,17,9,10,4,0,7,43,0.8,0.0,0.0,10,0,9,0,1,0,10,0,0,0,1,0,0,1,0,0,0,0,1,32,8,0,0,0,0,0,0,1,0,1,0,0,0,0,60,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\AbstractStyle.java,com.structurizr.view.AbstractStyle,class,1,5,4,1,8,1,2,3,0,0.0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,20,1,0,5,0,0,2,2,2,0,1,1,0,0,0,35,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\model\ElementTests.java,com.structurizr.model.ElementTests,class,11,11,0,11,31,2,0,39,406,0.0,0.0,0.0,29,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,2,0,139,16,50,0,50,1,0,0,0,98,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\TerminologyTests.java,com.structurizr.view.TerminologyTests,class,16,16,0,16,1,1,0,22,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,34,0,11,0,11,0,0,0,0,26,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\FilteredView.java,com.structurizr.view.FilteredView,class,4,7,3,4,16,1,0,4,69,0.81904763,0.0,0.0,15,0,7,0,0,8,15,0,0,0,7,0,0,7,0,0,0,0,2,62,8,0,1,0,0,1,1,13,0,7,1,0,0,0,38,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\SequenceNumber.java,com.structurizr.view.SequenceNumber,class,2,4,2,2,5,1,0,5,0,0.25,0.0,0.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,5,0,2,1,0,0,0,15,0,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\StaticView.java,com.structurizr.view.StaticView,class,12,26,14,12,42,2,4,44,204,0.85714287,0.0,0.0,21,0,17,1,0,3,20,3,2,0,1,0,0,1,0,0,0,0,0,111,2,4,5,1,2,2,3,8,1,10,3,0,0,4,112,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\IdGenerator.java,com.structurizr.model.IdGenerator,interface,2,4,2,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\AbstractWorkspaceTestBase.java,com.structurizr.AbstractWorkspaceTestBase,class,3,34,31,3,0,1,31,2,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,2,0,3,0,3,0,0,0,0,10,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\SoftwareSystem.java,com.structurizr.model.SoftwareSystem,class,13,59,46,13,26,5,0,13,110,0.8541667,0.0,0.0,16,0,12,0,0,4,16,0,0,0,3,0,0,3,0,0,0,0,1,75,13,2,6,0,0,4,2,7,0,3,2,0,0,0,81,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\documentation\Format.java,com.structurizr.documentation.Format,enum,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\RelationshipView.java,com.structurizr.view.RelationshipView,class,7,19,12,7,41,1,0,12,167,0.8772727,0.0,0.0,22,0,16,0,0,6,22,0,0,0,10,2,0,10,0,0,2,0,0,111,18,0,18,0,4,7,6,19,7,12,1,0,0,0,99,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\util\ImageUtilsTests.java,com.structurizr.util.ImageUtilsTests,class,2,2,0,2,30,1,0,14,136,0.0,0.0,0.0,17,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,147,0,0,0,13,0,36,0,3,0,3,1,0,0,0,70,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\Shape.java,com.structurizr.view.Shape,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\documentation\DecisionTests.java,com.structurizr.documentation.DecisionTests,class,3,3,0,3,1,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,3,0,3,0,0,0,0,16,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\FontTests.java,com.structurizr.view.FontTests,class,3,3,0,3,7,1,0,5,0,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,30,0,0,0,0,0,10,0,3,0,1,0,0,0,0,33,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\ElementViewTests.java,com.structurizr.view.ElementViewTests,class,5,5,0,5,2,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,4,6,5,0,5,0,0,0,0,31,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\WorkspaceTests.java,com.structurizr.WorkspaceTests,class,11,11,0,11,6,1,0,22,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,47,0,0,0,0,0,37,1,14,0,10,0,0,0,0,45,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\documentation\SectionTests.java,com.structurizr.documentation.SectionTests,class,3,3,0,3,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,1,0,1,0,0,0,0,7,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\util\UrlTests.java,com.structurizr.util.UrlTests,class,2,2,0,2,4,1,0,3,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\ElementView.java,com.structurizr.view.ElementView,class,4,18,14,4,19,1,0,11,73,0.82142854,0.0,0.0,14,0,9,0,0,5,14,0,0,0,4,0,0,4,0,0,0,0,0,58,10,0,5,0,0,0,0,6,0,5,1,0,0,0,43,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\GroupableElement.java,com.structurizr.model.GroupableElement,class,2,5,3,2,5,3,2,2,1,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,1,19,1,0,1,0,0,0,0,3,0,1,2,0,0,0,25,1025,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\Perspective.java,com.structurizr.model.Perspective,class,1,4,3,1,11,1,0,4,16,0.625,0.0,0.0,8,0,4,0,0,4,8,0,0,0,2,0,0,2,0,0,0,0,0,31,6,0,3,0,0,0,0,5,0,3,1,0,0,0,37,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\model\HttpHealthCheckTests.java,com.structurizr.model.HttpHealthCheckTests,class,2,2,0,2,10,1,0,10,0,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,53,0,0,0,3,0,19,4,7,0,1,1,0,0,0,40,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\documentation\Decision.java,com.structurizr.documentation.Decision$Link,innerclass,2,2,0,2,14,1,0,6,0,0.375,0.0,0.0,8,0,4,0,0,4,8,0,0,0,2,0,0,2,0,0,0,0,2,42,7,0,3,0,0,3,1,7,2,4,1,0,0,0,32,25,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\Enterprise.java,com.structurizr.model.Enterprise,class,0,3,3,0,5,1,0,2,1,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,2,0,0,1,1,1,0,1,1,0,0,0,24,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\ViewTests.java,com.structurizr.view.ViewTests,class,21,21,0,21,33,2,0,79,435,0.0,0.0,0.0,30,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,367,0,0,0,3,0,228,81,110,0,110,1,0,0,0,146,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\SequentialIntegerIdGeneratorStrategy.java,com.structurizr.model.SequentialIntegerIdGeneratorStrategy,class,3,4,1,3,5,1,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,2,1,0,0,1,0,0,0,0,1,19,2,0,0,1,0,2,1,3,2,2,2,0,0,0,41,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\InfrastructureNode.java,com.structurizr.model.InfrastructureNode,class,9,22,13,9,7,4,0,6,1,0.64285713,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,1,25,6,0,0,0,0,0,1,1,0,2,0,0,0,0,55,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\ComponentViewTests.java,com.structurizr.view.ComponentViewTests,class,19,19,0,19,60,2,0,60,0,0.49305558,0.0,0.0,48,0,48,0,0,0,48,0,0,0,3,0,0,3,0,0,0,0,1,561,0,0,0,12,0,369,58,155,0,143,1,0,0,4,150,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\Vertex.java,com.structurizr.view.Vertex,class,1,5,4,1,13,1,0,2,0,0.375,0.0,0.0,8,0,7,0,0,1,8,0,0,0,2,0,0,2,0,0,0,0,1,35,6,0,5,0,0,0,0,5,0,3,1,0,0,0,31,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\ViewSortOrder.java,com.structurizr.view.ViewSortOrder,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\CustomView.java,com.structurizr.view.CustomView,class,12,15,3,12,28,2,0,24,66,0.7692308,0.0,0.0,13,0,7,0,2,4,13,0,0,0,2,0,0,2,0,0,0,0,0,85,5,3,4,1,2,4,3,8,2,6,3,0,0,1,78,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\view\Color.java,com.structurizr.view.Color,class,0,4,4,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,10,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\ColorPairTests.java,com.structurizr.view.ColorPairTests,class,2,2,0,2,15,1,0,7,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,6,0,18,0,9,0,9,1,0,0,0,36,1,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\src\com\structurizr\model\Component.java,com.structurizr.model.Component,class,6,30,24,6,17,5,0,11,75,0.8000001,0.0,0.0,15,0,12,0,0,3,15,0,0,0,4,0,0,4,0,0,0,0,1,58,10,0,2,0,0,0,0,8,0,10,0,0,0,3,69,17,0
D:\Others\assignment\FADI_WEDYAN_OOPS\Assignment-2\2\structure\java-master\structurizr-core\test\unit\com\structurizr\view\ElementStyleTests.java,com.structurizr.view.ElementStyleTests,class,3,3,0,3,32,1,0,25,378,0.0,0.0,0.0,28,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,4,0,68,23,29,0,29,1,0,0,0,2676,1,0
